year,bedrooms,property_type,location,avg_rent
2024,Four plus bed,Terrace house,"Cabinteely, Dublin 18",
2024,Four plus bed,Terrace house,"Carrickmines, Dublin 18",
2024,Four plus bed,Terrace house,"Leopardstown, Dublin 18",
2024,Four plus bed,Terrace house,"Sandyford, Dublin 18",
2024,Four plus bed,Apartment,Dublin,2948.42
2024,Four plus bed,Apartment,"Shankill, Dublin",
2024,Four plus bed,Apartment,"Stillorgan, Dublin",
2024,Four plus bed,Apartment,Dublin 2,
2024,Four plus bed,Apartment,"Charlemont Street, Dublin 2",
2024,Four plus bed,Apartment,Dublin 6,
2024,Four plus bed,Apartment,"Milltown, Dublin 6",
2024,Four plus bed,Apartment,"Ranelagh, Dublin 6",
2024,Four plus bed,Apartment,Dublin 14,
2024,Four plus bed,Apartment,"Churchtown, Dublin 14",
2024,Four plus bed,Apartment,Dublin 16,
2024,Four plus bed,Apartment,"Dundrum, Dublin 16",
2024,Four plus bed,Apartment,Dublin 18,
2024,Four plus bed,Apartment,"Cabinteely, Dublin 18",
2024,Four plus bed,Apartment,"Carrickmines, Dublin 18",
2024,Four plus bed,Apartment,"Leopardstown, Dublin 18",
2024,Four plus bed,Apartment,"Sandyford, Dublin 18",
2024,Four plus bed,Other flats,Dublin,
2024,Four plus bed,Other flats,"Shankill, Dublin",
2024,Four plus bed,Other flats,"Stillorgan, Dublin",
2024,Four plus bed,Other flats,Dublin 2,
2024,Four plus bed,Other flats,"Charlemont Street, Dublin 2",
2024,Four plus bed,Other flats,Dublin 6,
2024,Four plus bed,Other flats,"Milltown, Dublin 6",
2024,Four plus bed,Other flats,"Ranelagh, Dublin 6",
2024,Four plus bed,Other flats,Dublin 14,
2024,Four plus bed,Other flats,"Churchtown, Dublin 14",
2024,Four plus bed,Other flats,Dublin 16,
2024,Four plus bed,Other flats,"Dundrum, Dublin 16",
2024,Four plus bed,Other flats,Dublin 18,
2024,Four plus bed,Other flats,"Cabinteely, Dublin 18",
2024,Four plus bed,Other flats,"Carrickmines, Dublin 18",
2024,Four plus bed,Other flats,"Leopardstown, Dublin 18",
2024,Four plus bed,Other flats,"Sandyford, Dublin 18",
2025,All bedrooms,All property types,Dublin,2158.8
2025,All bedrooms,All property types,"Shankill, Dublin",2053.71
2025,All bedrooms,All property types,"Stillorgan, Dublin",2406.22
2025,All bedrooms,All property types,Dublin 2,
2025,All bedrooms,All property types,"Charlemont Street, Dublin 2",2226.44
2025,All bedrooms,All property types,Dublin 6,
2025,All bedrooms,All property types,"Milltown, Dublin 6",2322.26
2025,All bedrooms,All property types,"Ranelagh, Dublin 6",2092.65
2025,All bedrooms,All property types,Dublin 14,
2025,All bedrooms,All property types,"Churchtown, Dublin 14",2573.47
2025,All bedrooms,All property types,Dublin 16,
2025,All bedrooms,All property types,"Dundrum, Dublin 16",2336.13
2025,All bedrooms,All property types,Dublin 18,
2025,All bedrooms,All property types,"Cabinteely, Dublin 18",2323.99
2025,All bedrooms,All property types,"Carrickmines, Dublin 18",2288.27
2025,All bedrooms,All property types,"Leopardstown, Dublin 18",2176.69
2025,All bedrooms,All property types,"Sandyford, Dublin 18",2309.65
2025,All bedrooms,Detached house,Dublin,3070.43
2025,All bedrooms,Detached house,"Shankill, Dublin",
2025,All bedrooms,Detached house,"Stillorgan, Dublin",
2025,All bedrooms,Detached house,Dublin 2,
2025,All bedrooms,Detached house,"Charlemont Street, Dublin 2",
2025,All bedrooms,Detached house,Dublin 6,
2025,All bedrooms,Detached house,"Milltown, Dublin 6",
2025,All bedrooms,Detached house,"Ranelagh, Dublin 6",
2025,All bedrooms,Detached house,Dublin 14,
2025,All bedrooms,Detached house,"Churchtown, Dublin 14",
2025,All bedrooms,Detached house,Dublin 16,
2025,All bedrooms,Detached house,"Dundrum, Dublin 16",
2025,All bedrooms,Detached house,Dublin 18,
2025,All bedrooms,Detached house,"Cabinteely, Dublin 18",
2025,All bedrooms,Detached house,"Carrickmines, Dublin 18",
2025,All bedrooms,Detached house,"Leopardstown, Dublin 18",
2025,All bedrooms,Detached house,"Sandyford, Dublin 18",
2025,All bedrooms,Semi detached house,Dublin,2568.85
2025,All bedrooms,Semi detached house,"Shankill, Dublin",
2025,All bedrooms,Semi detached house,"Stillorgan, Dublin",2981.47
2025,All bedrooms,Semi detached house,Dublin 2,
2025,All bedrooms,Semi detached house,"Charlemont Street, Dublin 2",
2025,All bedrooms,Semi detached house,Dublin 6,
2025,All bedrooms,Semi detached house,"Milltown, Dublin 6",
2025,All bedrooms,Semi detached house,"Ranelagh, Dublin 6",3970.58
2025,All bedrooms,Semi detached house,Dublin 14,
2025,All bedrooms,Semi detached house,"Churchtown, Dublin 14",
2025,All bedrooms,Semi detached house,Dublin 16,
2025,All bedrooms,Semi detached house,"Dundrum, Dublin 16",2969.27
2025,All bedrooms,Semi detached house,Dublin 18,
2025,All bedrooms,Semi detached house,"Cabinteely, Dublin 18",
2025,All bedrooms,Semi detached house,"Carrickmines, Dublin 18",
2025,All bedrooms,Semi detached house,"Leopardstown, Dublin 18",2550.84
2025,All bedrooms,Semi detached house,"Sandyford, Dublin 18",
2025,All bedrooms,Terrace house,Dublin,2427.9
2025,All bedrooms,Terrace house,"Shankill, Dublin",
2025,All bedrooms,Terrace house,"Stillorgan, Dublin",2774.16
2025,All bedrooms,Terrace house,Dublin 2,
2025,All bedrooms,Terrace house,"Charlemont Street, Dublin 2",
2025,All bedrooms,Terrace house,Dublin 6,
2025,All bedrooms,Terrace house,"Milltown, Dublin 6",2635.72
2025,All bedrooms,Terrace house,"Ranelagh, Dublin 6",3320.6
2025,All bedrooms,Terrace house,Dublin 14,
2025,All bedrooms,Terrace house,"Churchtown, Dublin 14",
2025,All bedrooms,Terrace house,Dublin 16,
2025,All bedrooms,Terrace house,"Dundrum, Dublin 16",2562.11
2025,All bedrooms,Terrace house,Dublin 18,
2025,All bedrooms,Terrace house,"Cabinteely, Dublin 18",
2025,All bedrooms,Terrace house,"Carrickmines, Dublin 18",
2025,All bedrooms,Terrace house,"Leopardstown, Dublin 18",
2025,All bedrooms,Terrace house,"Sandyford, Dublin 18",
2025,All bedrooms,Apartment,Dublin,2151.19
2025,All bedrooms,Apartment,"Shankill, Dublin",1777.48
2025,All bedrooms,Apartment,"Stillorgan, Dublin",2318.32
2025,All bedrooms,Apartment,Dublin 2,
2025,All bedrooms,Apartment,"Charlemont Street, Dublin 2",2226.44
2025,All bedrooms,Apartment,Dublin 6,
2025,All bedrooms,Apartment,"Milltown, Dublin 6",2221.48
2025,All bedrooms,Apartment,"Ranelagh, Dublin 6",1955.52
2025,All bedrooms,Apartment,Dublin 14,
2025,All bedrooms,Apartment,"Churchtown, Dublin 14",2468.26
2025,All bedrooms,Apartment,Dublin 16,
2025,All bedrooms,Apartment,"Dundrum, Dublin 16",2295.08
2025,All bedrooms,Apartment,Dublin 18,
2025,All bedrooms,Apartment,"Cabinteely, Dublin 18",2167.22
2025,All bedrooms,Apartment,"Carrickmines, Dublin 18",2094.37
2025,All bedrooms,Apartment,"Leopardstown, Dublin 18",2135.05
2025,All bedrooms,Apartment,"Sandyford, Dublin 18",2289.15
2025,All bedrooms,Other flats,Dublin,1427.67
2025,All bedrooms,Other flats,"Shankill, Dublin",
2025,All bedrooms,Other flats,"Stillorgan, Dublin",
2025,All bedrooms,Other flats,Dublin 2,
2025,All bedrooms,Other flats,"Charlemont Street, Dublin 2",
2025,All bedrooms,Other flats,Dublin 6,
2025,All bedrooms,Other flats,"Milltown, Dublin 6",
2025,All bedrooms,Other flats,"Ranelagh, Dublin 6",1530.24
2025,All bedrooms,Other flats,Dublin 14,
2025,All bedrooms,Other flats,"Churchtown, Dublin 14",
2025,All bedrooms,Other flats,Dublin 16,
2025,All bedrooms,Other flats,"Dundrum, Dublin 16",
2025,All bedrooms,Other flats,Dublin 18,
2025,All bedrooms,Other flats,"Cabinteely, Dublin 18",
2025,All bedrooms,Other flats,"Carrickmines, Dublin 18",
2025,All bedrooms,Other flats,"Leopardstown, Dublin 18",
2025,All bedrooms,Other flats,"Sandyford, Dublin 18",
2025,One bed,All property types,Dublin,1735.93
2025,One bed,All property types,"Shankill, Dublin",
2025,One bed,All property types,"Stillorgan, Dublin",2085.32
2025,One bed,All property types,Dublin 2,
2025,One bed,All property types,"Charlemont Street, Dublin 2",
2025,One bed,All property types,Dublin 6,
2025,One bed,All property types,"Milltown, Dublin 6",1848.6
2025,One bed,All property types,"Ranelagh, Dublin 6",1585.07
2025,One bed,All property types,Dublin 14,
2025,One bed,All property types,"Churchtown, Dublin 14",2014.79
2025,One bed,All property types,Dublin 16,
2025,One bed,All property types,"Dundrum, Dublin 16",2042.05
2025,One bed,All property types,Dublin 18,
2025,One bed,All property types,"Cabinteely, Dublin 18",
2025,One bed,All property types,"Carrickmines, Dublin 18",
2025,One bed,All property types,"Leopardstown, Dublin 18",1835.65
2025,One bed,All property types,"Sandyford, Dublin 18",2034.6
2025,One bed,Detached house,Dublin,1529.14
2025,One bed,Detached house,"Shankill, Dublin",
2025,One bed,Detached house,"Stillorgan, Dublin",
2025,One bed,Detached house,Dublin 2,
2025,One bed,Detached house,"Charlemont Street, Dublin 2",
2025,One bed,Detached house,Dublin 6,
2025,One bed,Detached house,"Milltown, Dublin 6",
2025,One bed,Detached house,"Ranelagh, Dublin 6",
2025,One bed,Detached house,Dublin 14,
2025,One bed,Detached house,"Churchtown, Dublin 14",
2025,One bed,Detached house,Dublin 16,
2025,One bed,Detached house,"Dundrum, Dublin 16",
2025,One bed,Detached house,Dublin 18,
2025,One bed,Detached house,"Cabinteely, Dublin 18",
2025,One bed,Detached house,"Carrickmines, Dublin 18",
2025,One bed,Detached house,"Leopardstown, Dublin 18",
2025,One bed,Detached house,"Sandyford, Dublin 18",
2025,One bed,Semi detached house,Dublin,1442.07
2025,One bed,Semi detached house,"Shankill, Dublin",
2025,One bed,Semi detached house,"Stillorgan, Dublin",
2025,One bed,Semi detached house,Dublin 2,
2025,One bed,Semi detached house,"Charlemont Street, Dublin 2",
2025,One bed,Semi detached house,Dublin 6,
2025,One bed,Semi detached house,"Milltown, Dublin 6",
2025,One bed,Semi detached house,"Ranelagh, Dublin 6",
2025,One bed,Semi detached house,Dublin 14,
2025,One bed,Semi detached house,"Churchtown, Dublin 14",
2025,One bed,Semi detached house,Dublin 16,
2025,One bed,Semi detached house,"Dundrum, Dublin 16",
2025,One bed,Semi detached house,Dublin 18,
2025,One bed,Semi detached house,"Cabinteely, Dublin 18",
2025,One bed,Semi detached house,"Carrickmines, Dublin 18",
2025,One bed,Semi detached house,"Leopardstown, Dublin 18",
2025,One bed,Semi detached house,"Sandyford, Dublin 18",
2025,One bed,Terrace house,Dublin,1689.57
2025,One bed,Terrace house,"Shankill, Dublin",
2025,One bed,Terrace house,"Stillorgan, Dublin",
2025,One bed,Terrace house,Dublin 2,
2025,One bed,Terrace house,"Charlemont Street, Dublin 2",
2025,One bed,Terrace house,Dublin 6,
2025,One bed,Terrace house,"Milltown, Dublin 6",
2025,One bed,Terrace house,"Ranelagh, Dublin 6",
2025,One bed,Terrace house,Dublin 14,
2025,One bed,Terrace house,"Churchtown, Dublin 14",
2025,One bed,Terrace house,Dublin 16,
2025,One bed,Terrace house,"Dundrum, Dublin 16",
2025,One bed,Terrace house,Dublin 18,
2025,One bed,Terrace house,"Cabinteely, Dublin 18",
2025,One bed,Terrace house,"Carrickmines, Dublin 18",
2025,One bed,Terrace house,"Leopardstown, Dublin 18",
2025,One bed,Terrace house,"Sandyford, Dublin 18",
2025,One bed,Apartment,Dublin,1859.0
2025,One bed,Apartment,"Shankill, Dublin",
2025,One bed,Apartment,"Stillorgan, Dublin",2096.88
2025,One bed,Apartment,Dublin 2,
2025,One bed,Apartment,"Charlemont Street, Dublin 2",
2025,One bed,Apartment,Dublin 6,
2025,One bed,Apartment,"Milltown, Dublin 6",1863.65
2025,One bed,Apartment,"Ranelagh, Dublin 6",1734.22
2025,One bed,Apartment,Dublin 14,
2025,One bed,Apartment,"Churchtown, Dublin 14",2027.36
2025,One bed,Apartment,Dublin 16,
2025,One bed,Apartment,"Dundrum, Dublin 16",2052.77
2025,One bed,Apartment,Dublin 18,
2025,One bed,Apartment,"Cabinteely, Dublin 18",
2025,One bed,Apartment,"Carrickmines, Dublin 18",
2025,One bed,Apartment,"Leopardstown, Dublin 18",1842.69
2025,One bed,Apartment,"Sandyford, Dublin 18",2042.0
2025,One bed,Other flats,Dublin,1325.59
2025,One bed,Other flats,"Shankill, Dublin",
2025,One bed,Other flats,"Stillorgan, Dublin",
2025,One bed,Other flats,Dublin 2,
2025,One bed,Other flats,"Charlemont Street, Dublin 2",
2025,One bed,Other flats,Dublin 6,
2025,One bed,Other flats,"Milltown, Dublin 6",
2025,One bed,Other flats,"Ranelagh, Dublin 6",1432.89
2025,One bed,Other flats,Dublin 14,
2025,One bed,Other flats,"Churchtown, Dublin 14",
2025,One bed,Other flats,Dublin 16,
2025,One bed,Other flats,"Dundrum, Dublin 16",
2025,One bed,Other flats,Dublin 18,
2025,One bed,Other flats,"Cabinteely, Dublin 18",
2025,One bed,Other flats,"Carrickmines, Dublin 18",
2025,One bed,Other flats,"Leopardstown, Dublin 18",
2025,One bed,Other flats,"Sandyford, Dublin 18",
2025,Two bed,All property types,Dublin,2247.17
2025,Two bed,All property types,"Shankill, Dublin",1985.58
2025,Two bed,All property types,"Stillorgan, Dublin",2440.1
2025,Two bed,All property types,Dublin 2,
2025,Two bed,All property types,"Charlemont Street, Dublin 2",
2025,Two bed,All property types,Dublin 6,
2025,Two bed,All property types,"Milltown, Dublin 6",2369.95
2025,Two bed,All property types,"Ranelagh, Dublin 6",2288.28
2025,Two bed,All property types,Dublin 14,
2025,Two bed,All property types,"Churchtown, Dublin 14",2567.85
2025,Two bed,All property types,Dublin 16,
2025,Two bed,All property types,"Dundrum, Dublin 16",2338.35
2025,Two bed,All property types,Dublin 18,
2025,Two bed,All property types,"Cabinteely, Dublin 18",2087.52
2025,Two bed,All property types,"Carrickmines, Dublin 18",2162.49
2025,Two bed,All property types,"Leopardstown, Dublin 18",2136.78
2025,Two bed,All property types,"Sandyford, Dublin 18",2390.84
2025,Two bed,Detached house,Dublin,2220.41
2025,Two bed,Detached house,"Shankill, Dublin",
2025,Two bed,Detached house,"Stillorgan, Dublin",
2025,Two bed,Detached house,Dublin 2,
2025,Two bed,Detached house,"Charlemont Street, Dublin 2",
2025,Two bed,Detached house,Dublin 6,
2025,Two bed,Detached house,"Milltown, Dublin 6",
2025,Two bed,Detached house,"Ranelagh, Dublin 6",
2025,Two bed,Detached house,Dublin 14,
2025,Two bed,Detached house,"Churchtown, Dublin 14",
2025,Two bed,Detached house,Dublin 16,
2025,Two bed,Detached house,"Dundrum, Dublin 16",
2025,Two bed,Detached house,Dublin 18,
2025,Two bed,Detached house,"Cabinteely, Dublin 18",
2025,Two bed,Detached house,"Carrickmines, Dublin 18",
2025,Two bed,Detached house,"Leopardstown, Dublin 18",
2025,Two bed,Detached house,"Sandyford, Dublin 18",
2025,Two bed,Semi detached house,Dublin,2076.23
2025,Two bed,Semi detached house,"Shankill, Dublin",
2025,Two bed,Semi detached house,"Stillorgan, Dublin",
2025,Two bed,Semi detached house,Dublin 2,
2025,Two bed,Semi detached house,"Charlemont Street, Dublin 2",
2025,Two bed,Semi detached house,Dublin 6,
2025,Two bed,Semi detached house,"Milltown, Dublin 6",
2025,Two bed,Semi detached house,"Ranelagh, Dublin 6",
2025,Two bed,Semi detached house,Dublin 14,
2025,Two bed,Semi detached house,"Churchtown, Dublin 14",
2025,Two bed,Semi detached house,Dublin 16,
2025,Two bed,Semi detached house,"Dundrum, Dublin 16",
2025,Two bed,Semi detached house,Dublin 18,
2025,Two bed,Semi detached house,"Cabinteely, Dublin 18",
2025,Two bed,Semi detached house,"Carrickmines, Dublin 18",
2025,Two bed,Semi detached house,"Leopardstown, Dublin 18",
2025,Two bed,Semi detached house,"Sandyford, Dublin 18",
2025,Two bed,Terrace house,Dublin,2090.82
2025,Two bed,Terrace house,"Shankill, Dublin",
2025,Two bed,Terrace house,"Stillorgan, Dublin",
2025,Two bed,Terrace house,Dublin 2,
2025,Two bed,Terrace house,"Charlemont Street, Dublin 2",
2025,Two bed,Terrace house,Dublin 6,
2025,Two bed,Terrace house,"Milltown, Dublin 6",
2025,Two bed,Terrace house,"Ranelagh, Dublin 6",
2025,Two bed,Terrace house,Dublin 14,
2025,Two bed,Terrace house,"Churchtown, Dublin 14",
2025,Two bed,Terrace house,Dublin 16,
2025,Two bed,Terrace house,"Dundrum, Dublin 16",
2025,Two bed,Terrace house,Dublin 18,
2025,Two bed,Terrace house,"Cabinteely, Dublin 18",
2025,Two bed,Terrace house,"Carrickmines, Dublin 18",
2025,Two bed,Terrace house,"Leopardstown, Dublin 18",
2025,Two bed,Terrace house,"Sandyford, Dublin 18",
2025,Two bed,Apartment,Dublin,2277.3
2025,Two bed,Apartment,"Shankill, Dublin",
2025,Two bed,Apartment,"Stillorgan, Dublin",2454.66
2025,Two bed,Apartment,Dublin 2,
2025,Two bed,Apartment,"Charlemont Street, Dublin 2",
2025,Two bed,Apartment,Dublin 6,
2025,Two bed,Apartment,"Milltown, Dublin 6",2392.46
2025,Two bed,Apartment,"Ranelagh, Dublin 6",2252.51
2025,Two bed,Apartment,Dublin 14,
2025,Two bed,Apartment,"Churchtown, Dublin 14",2582.99
2025,Two bed,Apartment,Dublin 16,
2025,Two bed,Apartment,"Dundrum, Dublin 16",2352.6
2025,Two bed,Apartment,Dublin 18,
2025,Two bed,Apartment,"Cabinteely, Dublin 18",2090.92
2025,Two bed,Apartment,"Carrickmines, Dublin 18",2161.77
2025,Two bed,Apartment,"Leopardstown, Dublin 18",2134.07
2025,Two bed,Apartment,"Sandyford, Dublin 18",2391.76
2025,Two bed,Other flats,Dublin,1870.17
2025,Two bed,Other flats,"Shankill, Dublin",
2025,Two bed,Other flats,"Stillorgan, Dublin",
2025,Two bed,Other flats,Dublin 2,
2025,Two bed,Other flats,"Charlemont Street, Dublin 2",
2025,Two bed,Other flats,Dublin 6,
2025,Two bed,Other flats,"Milltown, Dublin 6",
2025,Two bed,Other flats,"Ranelagh, Dublin 6",1992.66
2025,Two bed,Other flats,Dublin 14,
2025,Two bed,Other flats,"Churchtown, Dublin 14",
2025,Two bed,Other flats,Dublin 16,
2025,Two bed,Other flats,"Dundrum, Dublin 16",
2025,Two bed,Other flats,Dublin 18,
2025,Two bed,Other flats,"Cabinteely, Dublin 18",
2025,Two bed,Other flats,"Carrickmines, Dublin 18",
2025,Two bed,Other flats,"Leopardstown, Dublin 18",
2025,Two bed,Other flats,"Sandyford, Dublin 18",
2025,Three bed,All property types,Dublin,2567.01
2025,Three bed,All property types,"Shankill, Dublin",
2025,Three bed,All property types,"Stillorgan, Dublin",2829.83
2025,Three bed,All property types,Dublin 2,
2025,Three bed,All property types,"Charlemont Street, Dublin 2",
2025,Three bed,All property types,Dublin 6,
2025,Three bed,All property types,"Milltown, Dublin 6",2885.24
2025,Three bed,All property types,"Ranelagh, Dublin 6",3286.61
2025,Three bed,All property types,Dublin 14,
2025,Three bed,All property types,"Churchtown, Dublin 14",2725.84
2025,Three bed,All property types,Dublin 16,
2025,Three bed,All property types,"Dundrum, Dublin 16",2933.57
2025,Three bed,All property types,Dublin 18,
2025,Three bed,All property types,"Cabinteely, Dublin 18",
2025,Three bed,All property types,"Carrickmines, Dublin 18",
2025,Three bed,All property types,"Leopardstown, Dublin 18",2658.63
2025,Three bed,All property types,"Sandyford, Dublin 18",2728.15
2025,Three bed,Detached house,Dublin,2727.14
2025,Three bed,Detached house,"Shankill, Dublin",
2025,Three bed,Detached house,"Stillorgan, Dublin",
2025,Three bed,Detached house,Dublin 2,
2025,Three bed,Detached house,"Charlemont Street, Dublin 2",
2025,Three bed,Detached house,Dublin 6,
2025,Three bed,Detached house,"Milltown, Dublin 6",
2025,Three bed,Detached house,"Ranelagh, Dublin 6",
2025,Three bed,Detached house,Dublin 14,
2025,Three bed,Detached house,"Churchtown, Dublin 14",
2025,Three bed,Detached house,Dublin 16,
2025,Three bed,Detached house,"Dundrum, Dublin 16",
2025,Three bed,Detached house,Dublin 18,
2025,Three bed,Detached house,"Cabinteely, Dublin 18",
2025,Three bed,Detached house,"Carrickmines, Dublin 18",
2025,Three bed,Detached house,"Leopardstown, Dublin 18",
2025,Three bed,Detached house,"Sandyford, Dublin 18",
2025,Three bed,Semi detached house,Dublin,2369.56
2025,Three bed,Semi detached house,"Shankill, Dublin",
2025,Three bed,Semi detached house,"Stillorgan, Dublin",
2025,Three bed,Semi detached house,Dublin 2,
2025,Three bed,Semi detached house,"Charlemont Street, Dublin 2",
2025,Three bed,Semi detached house,Dublin 6,
2025,Three bed,Semi detached house,"Milltown, Dublin 6",
2025,Three bed,Semi detached house,"Ranelagh, Dublin 6",
2025,Three bed,Semi detached house,Dublin 14,
2025,Three bed,Semi detached house,"Churchtown, Dublin 14",
2025,Three bed,Semi detached house,Dublin 16,
